match_id,start_time_s,start_time_utc,patch,patch_source,winner,winner_team_index,team_1_average_badge,team_2_average_badge,team_1_hero_1,team_1_hero_2,team_1_hero_3,team_1_hero_4,team_1_hero_5,team_1_hero_6,team_2_hero_1,team_2_hero_2,team_2_hero_3,team_2_hero_4,team_2_hero_5,team_2_hero_6
77883378,1776992481,2026-04-24 01:01:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,92,92,11,25,20,13,31,16,1,18,63,35,7,15
77883363,1776992476,2026-04-24 01:01:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,72,72,1,2,31,79,15,81,76,25,13,7,69,35
77883360,1776992475,2026-04-24 01:01:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,42,65,66,77,64,52,10,79,63,12,80,27,7
77883357,1776992473,2026-04-24 01:01:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,11,19,13,7,25,79,15,76,65,10,20,16
77883356,1776992473,2026-04-24 01:01:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,17,11,58,66,31,1,15,19,76,3,67,65
77883355,1776992473,2026-04-24 01:01:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,10,72,27,4,13,67,69,2,64,12,15,77
77883353,1776992472,2026-04-24 01:01:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,43,43,2,72,16,25,67,1,63,11,10,7,65,18
77883351,1776992470,2026-04-24 01:01:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,14,13,77,63,19,65,60,67,3,7,66,80,20,76
77883350,1776992470,2026-04-24 01:01:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,76,58,4,72,69,79,81,6,18,2,15,3
77883349,1776992470,2026-04-24 01:01:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,34,63,20,2,25,15,12,77,67,65,10,52,31
77883340,1776992467,2026-04-24 01:01:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,61,58,76,11,27,65,20,7,2,12,79,25,8
77883339,1776992467,2026-04-24 01:01:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,32,13,8,31,72,15,11,67,6,19,63,20,2
77883336,1776992467,2026-04-24 01:01:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,105,105,63,72,20,76,65,14,4,13,19,69,1,67
77883332,1776992465,2026-04-24 01:01:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,16,16,65,67,69,72,1,77,20,15,80,50,10,6
77883320,1776992461,2026-04-24 01:01:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,16,16,79,64,76,16,66,2,67,72,7,50,35,27
77883317,1776992460,2026-04-24 01:01:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,104,104,14,7,3,18,64,17,63,13,6,58,79,20
77883304,1776992456,2026-04-24 01:00:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,115,115,15,76,77,65,72,67,79,19,18,13,52,1
77883257,1776992438,2026-04-24 01:00:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,45,58,52,60,16,25,79,15,63,13,11,20,6
77883238,1776992429,2026-04-24 01:00:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,72,69,52,13,25,67,15,14,4,11,10,66
77883237,1776992429,2026-04-24 01:00:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,31,26,12,7,58,64,60,80,65,31,14,1,69,27
77883236,1776992428,2026-04-24 01:00:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,1,13,4,35,79,10,64,63,60,14,6,15
77883229,1776992427,2026-04-24 01:00:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,31,67,4,13,18,72,58,1,66,80,3,11,69
77883224,1776992427,2026-04-24 01:00:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,4,76,63,79,35,1,11,2,13,64,12,77
77883223,1776992426,2026-04-24 01:00:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,7,64,31,13,12,18,16,65,69,77,50,11
77883222,1776992426,2026-04-24 01:00:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,80,63,20,11,60,7,15,66,31,65,81,14
77883221,1776992426,2026-04-24 01:00:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,11,19,67,27,2,65,76,6,15,1,60,64
77883220,1776992425,2026-04-24 01:00:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,58,2,50,25,19,11,81,80,77,27,3,67
77883219,1776992424,2026-04-24 01:00:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,82,67,65,20,15,7,19,3,81,2,79,35,6
77883218,1776992424,2026-04-24 01:00:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,51,51,2,27,80,76,12,20,25,63,69,66,7,11
77883214,1776992424,2026-04-24 01:00:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,92,92,76,13,69,15,66,52,64,63,79,65,1,12
77883206,1776992422,2026-04-24 01:00:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,1,69,13,4,66,79,19,50,18,77,63,14
77883205,1776992421,2026-04-24 01:00:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,2,18,11,52,50,16,65,15,58,31,14,20
77883190,1776992417,2026-04-24 01:00:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,95,95,4,14,8,81,2,6,27,77,11,13,72,60
77883186,1776992416,2026-04-24 01:00:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,63,64,35,64,65,52,12,15,11,69,31,58,77,63
77883180,1776992416,2026-04-24 01:00:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,46,7,13,1,20,79,16,65,19,10,63,11,14
77883168,1776992412,2026-04-24 01:00:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,65,80,77,27,11,10,76,79,15,50,65,72,66
77883167,1776992412,2026-04-24 01:00:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,42,7,80,66,15,10,11,79,1,76,27,35,77
77883162,1776992411,2026-04-24 01:00:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,61,50,76,7,67,63,6,58,79,18,2,81,77
77883134,1776992401,2026-04-24 01:00:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,41,7,76,3,25,15,12,81,31,52,79,60,64
77883133,1776992401,2026-04-24 01:00:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,65,63,65,20,67,72,76,8,2,79,1,16,27
77883132,1776992401,2026-04-24 01:00:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,45,7,8,13,25,16,79,63,14,72,1,76,67
77883131,1776992401,2026-04-24 01:00:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,44,15,10,4,72,2,79,64,63,8,6,65,1
77883129,1776992399,2026-04-24 00:59:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,8,19,31,3,10,27,17,35,67,65,64,15
77883128,1776992398,2026-04-24 00:59:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,74,74,65,6,17,35,80,79,76,3,25,31,1,67
77883106,1776992392,2026-04-24 00:59:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,76,1,4,31,11,77,64,67,65,7,72,60
77883081,1776992384,2026-04-24 00:59:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,101,101,79,66,3,77,63,15,65,80,67,19,4,20
77883070,1776992379,2026-04-24 00:59:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,65,1,6,81,64,67,27,16,11,35,15,13
77883062,1776992378,2026-04-24 00:59:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,66,66,50,7,13,18,11,15,31,80,20,14,64,52
77883061,1776992376,2026-04-24 00:59:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,65,52,76,12,6,58,64,16,11,50,77,15
77883060,1776992375,2026-04-24 00:59:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,65,7,12,66,79,52,18,72,58,69,63,64
77883057,1776992375,2026-04-24 00:59:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,36,76,31,52,79,77,27,81,65,11,63,2,72
77883056,1776992375,2026-04-24 00:59:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,41,36,11,58,2,25,3,76,1,8,79,65,80,31
77883045,1776992369,2026-04-24 00:59:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,2,4,3,11,60,77,79,72,63,52,69,64
77883044,1776992369,2026-04-24 00:59:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,24,24,2,13,31,67,16,72,80,79,66,7,10,76
77883035,1776992369,2026-04-24 00:59:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,46,7,4,79,11,66,2,15,77,69,81,25,76
77883032,1776992368,2026-04-24 00:59:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,63,62,13,52,1,18,79,63,2,58,69,67,7,6
77883028,1776992368,2026-04-24 00:59:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,15,63,69,64,76,4,3,12,67,58,25,7
77883027,1776992364,2026-04-24 00:59:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,56,56,31,2,15,4,60,80,11,72,79,64,13,63
77883024,1776992363,2026-04-24 00:59:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,51,51,52,1,10,69,76,66,18,58,11,79,65,2
77883020,1776992363,2026-04-24 00:59:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,14,14,3,2,20,66,67,25,19,11,76,7,63,79
77882994,1776992355,2026-04-24 00:59:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,3,50,10,77,19,1,25,27,52,79,11,7
77882990,1776992352,2026-04-24 00:59:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,27,1,7,6,10,79,64,15,13,20,72,11
77882989,1776992352,2026-04-24 00:59:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,41,41,63,3,35,81,79,4,13,31,69,76,11,27
77882988,1776992352,2026-04-24 00:59:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,66,3,35,67,1,80,76,12,64,7,63,11
77882987,1776992351,2026-04-24 00:59:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,72,7,3,69,63,16,79,25,76,65,2,35
77882981,1776992348,2026-04-24 00:59:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,50,76,72,27,20,67,12,79,11,13,65,63
77882980,1776992347,2026-04-24 00:59:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,106,106,1,69,77,80,20,10,2,6,31,15,3,16
77882979,1776992347,2026-04-24 00:59:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,20,13,65,17,2,27,11,64,76,12,63,1
77882975,1776992345,2026-04-24 00:59:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,22,72,58,13,35,79,12,1,76,69,10,66,11
77882973,1776992343,2026-04-24 00:59:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,76,63,19,15,13,2,1,6,65,77,67,79
77882968,1776992343,2026-04-24 00:59:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,115,115,25,7,10,80,14,31,15,81,6,65,79,63
77882965,1776992341,2026-04-24 00:59:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,77,20,17,60,6,25,35,65,80,31,58,15
77882960,1776992340,2026-04-24 00:59:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,94,94,2,50,1,12,63,35,76,31,11,77,3,64
77882942,1776992336,2026-04-24 00:58:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,14,64,80,16,63,4,10,66,72,8,79,65
77882924,1776992331,2026-04-24 00:58:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,58,1,15,8,77,79,65,69,6,16,52,35
77882919,1776992327,2026-04-24 00:58:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,66,72,14,35,64,2,50,11,52,80,6,10,27,79
77882913,1776992327,2026-04-24 00:58:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,96,101,15,65,80,17,7,6,81,66,10,50,12,31
77882894,1776992319,2026-04-24 00:58:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,36,35,63,72,16,3,79,15,77,60,67,1,76,27
77882893,1776992318,2026-04-24 00:58:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,17,14,65,27,79,6,2,52,1,12,4,67
77882892,1776992318,2026-04-24 00:58:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,58,19,31,50,20,79,1,6,25,63,3,14
77882888,1776992317,2026-04-24 00:58:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,51,46,66,79,20,58,27,7,65,63,8,81,67,14
77882882,1776992315,2026-04-24 00:58:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,63,60,2,67,66,72,81,12,25,13,69,50
77882880,1776992313,2026-04-24 00:58:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,58,10,31,60,19,77,15,3,12,20,13,52
77882878,1776992312,2026-04-24 00:58:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,35,41,6,27,16,17,65,31,76,63,79,64,1,72
77882876,1776992312,2026-04-24 00:58:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,32,1,79,13,4,19,69,52,3,50,64,27,77
77882869,1776992311,2026-04-24 00:58:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,31,31,16,52,76,14,80,35,72,13,65,2,67,79
77882860,1776992306,2026-04-24 00:58:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,54,65,10,76,72,52,69,3,64,18,11,63,17
77882840,1776992302,2026-04-24 00:58:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,53,53,25,77,27,4,14,67,11,72,3,1,63,15
77882837,1776992299,2026-04-24 00:58:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,50,4,14,20,35,19,31,16,15,1,64,10
77882836,1776992299,2026-04-24 00:58:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,45,60,20,35,81,10,27,66,50,65,79,14,64
77882834,1776992299,2026-04-24 00:58:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,67,14,72,13,63,19,4,80,79,11,58,65
77882833,1776992299,2026-04-24 00:58:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,116,116,19,63,66,58,14,10,67,52,31,77,6,7
77882830,1776992298,2026-04-24 00:58:18 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,94,94,64,20,79,81,4,77,72,31,12,15,7,67
77882802,1776992289,2026-04-24 00:58:09 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,1,63,16,31,11,50,19,69,65,17,79,80
77882786,1776992281,2026-04-24 00:58:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,102,102,13,2,80,19,79,69,76,1,16,10,67,58
77882762,1776992272,2026-04-24 00:57:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,1,69,11,64,20,65,2,3,4,7,15,18
77882760,1776992271,2026-04-24 00:57:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,42,42,2,4,63,11,14,6,7,79,35,8,1,80
77882749,1776992267,2026-04-24 00:57:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,72,50,2,79,12,77,76,67,65,20,15,19
77882747,1776992265,2026-04-24 00:57:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,95,95,77,76,4,63,50,12,2,79,13,27,25,11
77882746,1776992265,2026-04-24 00:57:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,65,11,67,63,25,19,52,2,72,1,69,66
77882743,1776992265,2026-04-24 00:57:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,34,33,2,76,1,31,11,77,3,4,79,7,6,16
77882737,1776992262,2026-04-24 00:57:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,2,19,80,15,10,79,50,11,3,6,14,1
77882722,1776992257,2026-04-24 00:57:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,63,63,64,63,4,1,79,11,20,35,7,76,12,13
77882721,1776992256,2026-04-24 00:57:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,17,2,35,76,77,4,7,12,79,13,80,1
77882711,1776992255,2026-04-24 00:57:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,63,52,27,11,35,67,50,65,12,66,15,79
77882696,1776992250,2026-04-24 00:57:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,24,24,58,1,12,80,67,76,81,6,69,15,64,63
77882673,1776992242,2026-04-24 00:57:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,13,6,35,31,11,63,66,19,2,15,76,67
77882671,1776992241,2026-04-24 00:57:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,53,53,69,80,6,15,77,63,72,81,3,64,79,76
77882667,1776992241,2026-04-24 00:57:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,43,63,81,11,60,4,77,80,15,16,2,7,67
77882665,1776992240,2026-04-24 00:57:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,7,79,10,64,80,19,31,1,63,65,58,11
77882664,1776992240,2026-04-24 00:57:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,64,1,80,25,76,81,2,79,13,63,11,4,72
77882659,1776992237,2026-04-24 00:57:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,24,24,81,69,27,72,3,64,66,1,79,11,31,8
77882651,1776992237,2026-04-24 00:57:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,65,2,1,15,14,11,79,3,17,19,25,35
77882640,1776992233,2026-04-24 00:57:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,26,26,13,31,15,8,20,64,76,77,2,12,69,1
77882635,1776992231,2026-04-24 00:57:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,116,116,58,16,7,17,25,19,65,8,60,6,4,27
77882634,1776992231,2026-04-24 00:57:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,115,115,7,25,76,79,19,15,81,58,63,80,64,31
77882630,1776992231,2026-04-24 00:57:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,44,44,72,2,79,15,81,76,64,20,63,11,60,7
77882603,1776992221,2026-04-24 00:57:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,52,64,3,6,31,67,79,65,80,4,11,81
77882587,1776992217,2026-04-24 00:56:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,81,20,79,64,63,19,12,27,3,76,16,13
77882573,1776992211,2026-04-24 00:56:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,64,1,7,13,80,58,77,10,31,63,81,11
77882567,1776992209,2026-04-24 00:56:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,2,63,72,60,15,11,14,1,79,25,7,77
77882566,1776992208,2026-04-24 00:56:48 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,104,104,2,18,69,3,63,25,27,65,12,15,31,7
77882542,1776992201,2026-04-24 00:56:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,67,69,81,8,4,65,77,58,76,17,11,79
77882540,1776992201,2026-04-24 00:56:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,113,113,76,65,18,27,2,15,66,6,50,79,31,58
77882514,1776992190,2026-04-24 00:56:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,65,27,66,7,67,79,25,13,2,76,20,11
77882513,1776992190,2026-04-24 00:56:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,64,31,1,35,14,4,80,50,63,72,11,15
77882489,1776992184,2026-04-24 00:56:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,43,43,81,66,67,76,15,7,31,65,77,1,8,79
77882488,1776992184,2026-04-24 00:56:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,50,63,14,11,19,6,67,7,64,20,15,72
77882452,1776992169,2026-04-24 00:56:09 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,83,83,15,69,1,11,65,64,6,63,80,19,10,67
77882441,1776992163,2026-04-24 00:56:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,46,7,52,72,79,63,12,2,76,64,27,67,15
77882420,1776992158,2026-04-24 00:55:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,55,19,3,79,17,15,27,58,1,20,18,65,60
77882419,1776992158,2026-04-24 00:55:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,25,12,4,2,20,76,31,6,15,63,50,11
77882418,1776992156,2026-04-24 00:55:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,93,93,63,52,19,67,12,13,64,10,14,72,65,16
77882407,1776992151,2026-04-24 00:55:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,65,52,8,64,15,35,31,19,63,80,20,3,12
77882389,1776992147,2026-04-24 00:55:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,36,36,20,76,65,25,81,18,79,15,2,77,12,7
77882386,1776992147,2026-04-24 00:55:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,76,76,52,13,6,15,64,67,20,27,11,31,2,76
77882385,1776992146,2026-04-24 00:55:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,12,12,63,16,12,80,7,35,76,77,72,14,69,65
77882384,1776992145,2026-04-24 00:55:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,23,11,2,4,35,76,15,12,3,63,13,8,6
77882383,1776992144,2026-04-24 00:55:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,2,8,67,6,80,63,76,1,60,79,58,72
77882382,1776992144,2026-04-24 00:55:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,67,1,6,52,31,81,16,76,79,69,58,63
77882381,1776992144,2026-04-24 00:55:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,50,16,77,64,4,79,7,31,25,13,67,35
77882380,1776992142,2026-04-24 00:55:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,7,3,16,35,79,10,72,58,11,2,80,67
77882366,1776992139,2026-04-24 00:55:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,17,8,69,80,77,15,6,64,31,2,76,14
77882355,1776992134,2026-04-24 00:55:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,65,17,66,11,79,81,1,67,31,72,10,58
77882354,1776992134,2026-04-24 00:55:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,27,50,12,52,76,79,81,4,63,20,3,18
77882353,1776992134,2026-04-24 00:55:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,41,66,63,50,11,67,76,79,4,13,14,25,1
77882352,1776992133,2026-04-24 00:55:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,23,31,79,76,80,72,17,67,1,13,63,77,18
77882347,1776992132,2026-04-24 00:55:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,111,111,2,11,27,12,80,65,7,50,31,8,19,15
77882346,1776992132,2026-04-24 00:55:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,33,13,1,19,2,58,11,8,66,31,72,50,67
77882339,1776992130,2026-04-24 00:55:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,36,36,2,72,27,81,58,67,11,20,69,25,1,13
77882337,1776992130,2026-04-24 00:55:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,63,17,65,35,69,72,52,11,80,31,79,7
77882322,1776992120,2026-04-24 00:55:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,83,83,1,8,63,79,20,19,7,10,31,65,15,14
77882316,1776992119,2026-04-24 00:55:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,31,31,19,15,52,65,76,79,18,80,81,63,11,2
77882314,1776992119,2026-04-24 00:55:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,35,35,15,27,17,81,11,69,65,67,60,4,31,1
77882310,1776992115,2026-04-24 00:55:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,65,11,31,2,63,12,58,1,14,66,20,79
77882309,1776992115,2026-04-24 00:55:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,17,67,1,31,11,52,2,65,16,79,27,15
77882308,1776992114,2026-04-24 00:55:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,63,7,19,50,18,2,20,69,65,4,72,15
77882290,1776992110,2026-04-24 00:55:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,91,91,50,58,31,18,6,60,63,81,19,80,13,79
77882285,1776992107,2026-04-24 00:55:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,13,17,77,2,12,67,64,15,31,20,80,76
77882282,1776992106,2026-04-24 00:55:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,41,1,65,67,31,52,11,80,77,72,14,76,60
77882270,1776992105,2026-04-24 00:55:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,22,13,11,17,27,6,2,64,72,80,79,15,50
77882268,1776992102,2026-04-24 00:55:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,73,73,19,52,15,63,58,8,64,79,77,4,18,65
77882266,1776992101,2026-04-24 00:55:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,74,74,25,81,15,13,20,18,63,6,79,35,1,64
77882265,1776992101,2026-04-24 00:55:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,7,10,60,65,19,11,15,76,17,63,16,18
